(0.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0), avg:0.18, min:0.02
(0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0), avg:0.19, min:0.02
(0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5), avg:0.19, min:0.01
(0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0), avg:0.20, min:0.02
(0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.0), avg:0.21, min:0.01
(0.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.0, 1.0), avg:0.19, min:0.03
(0.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.0, 1.0), avg:0.20, min:0.01
(0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5), avg:0.19, min:0.02
(0.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.0, 0.0), avg:0.19, min:0.04
(0.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.0, 0.0), avg:0.19, min:0.02
(0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.5), avg:0.15, min:0.01
(0.0, 0.5, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0), avg:0.19, min:0.02
(0.0, 1.0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.0), avg:0.16, min:0.01
(0.0, 1.0, 1.0, 1.0, 0.5, 0.0, 1.0, 0.0), avg:0.17, min:0.02
(0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.0), avg:0.20, min:0.02
(0.0, 1.0, 0.5, 1.0, 1.0, 0.0, 0.0, 0.0), avg:0.21, min:0.04
(0.0, 1.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0), avg:0.20, min:0.02
(0.0, 0.5, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0), avg:0.20, min:0.02
(0.0, 1.0, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0), avg:0.19, min:0.02
(0.0, 1.0, 1.0, 0.5, 0.0, 1.0, 1.0, 1.0), avg:0.22, min:0.02
(0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.5, 1.0), avg:0.21, min:0.03
(0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.5), avg:0.19, min:0.02
(0.0, 0.5, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0), avg:0.18, min:0.01
(0.0, 1.0, 0.5, 1.0, 0.0, 1.0, 1.0, 0.0), avg:0.17, min:0.01
(0.0, 1.0, 1.0, 0.5, 0.0, 1.0, 1.0, 0.0), avg:0.17, min:0.01
(0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0), avg:0.18, min:0.02
(0.0, 1.0, 1.0, 0.5, 0.0, 0.0, 1.0, 1.0), avg:0.18, min:0.02
(0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0), avg:0.16, min:0.02
(0.0, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 1.0), avg:0.21, min:0.05
(0.0, 1.0, 1.0, 0.0, 0.5, 1.0, 1.0, 1.0), avg:0.17, min:0.03
(0.0, 1.0, 1.0, 0.0, 1.0, 0.5, 1.0, 1.0), avg:0.16, min:0.03
(0.0, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0), avg:0.19, min:0.02
(0.0, 1.0, 0.5, 0.0, 1.0, 1.0, 1.0, 0.0), avg:0.18, min:0.01
(0.0, 1.0, 1.0, 0.0, 0.5, 1.0, 1.0, 0.0), avg:0.19, min:0.01
(0.0, 1.0, 1.0, 0.0, 1.0, 0.5, 1.0, 0.0), avg:0.19, min:0.02
(0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.5, 0.0), avg:0.20, min:0.03
(0.0, 0.5, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0), avg:0.22, min:0.04
(0.0, 1.0, 0.5, 0.0, 1.0, 1.0, 0.0, 1.0), avg:0.21, min:0.03
(0.0, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 1.0), avg:0.22, min:0.05
(0.0, 0.5, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0), avg:0.18, min:0.03
(0.0, 1.0, 0.5, 0.0, 1.0, 0.0, 1.0, 1.0), avg:0.16, min:0.03
(0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5, 1.0), avg:0.18, min:0.02
(0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.5), avg:0.16, min:0.02
(0.0, 0.5, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0), avg:0.18, min:0.04
(0.0, 1.0, 0.5, 0.0, 1.0, 0.0, 1.0, 0.0), avg:0.17, min:0.04
(0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5, 0.0), avg:0.19, min:0.04
(0.0, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 1.0), avg:0.20, min:0.04
(0.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0), avg:0.17, min:0.03
(0.0, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0), avg:0.17, min:0.01
(0.0, 0.5, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0), avg:0.21, min:0.05
(0.0, 1.0, 0.5, 0.0, 0.0, 1.0, 1.0, 1.0), avg:0.20, min:0.05
(0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.5, 1.0), avg:0.22, min:0.04
(0.0, 0.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0), avg:0.18, min:0.04
(0.0, 1.0, 0.5, 0.0, 0.0, 1.0, 1.0, 0.0), avg:0.17, min:0.03
(0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0), avg:0.17, min:0.05
(0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.0), avg:0.19, min:0.04
(0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0), avg:0.27, min:0.04
(0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.5), avg:0.23, min:0.03
(0.5, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0), avg:0.32, min:0.11
(0.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0), avg:0.27, min:0.07
(0.5, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), avg:0.21, min:0.05
(0.0, 0.5, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0), avg:0.15, min:0.02
(0.0, 1.0, 0.0, 1.0, 0.5, 1.0, 1.0, 1.0), avg:0.15, min:0.01
(0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.5), avg:0.15, min:0.02
(0.0, 0.5, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0), avg:0.19, min:0.03
(0.0, 1.0, 0.0, 1.0, 0.5, 1.0, 0.0, 0.0), avg:0.19, min:0.03
(0.0, 1.0, 0.0, 1.0, 1.0, 0.5, 0.0, 0.0), avg:0.19, min:0.04
(0.0, 1.0, 0.0, 0.5, 1.0, 0.0, 1.0, 0.0), avg:0.18, min:0.03
(0.0, 1.0, 0.0, 1.0, 0.5, 0.0, 1.0, 0.0), avg:0.17, min:0.01
(0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.5, 0.0), avg:0.19, min:0.04
(0.0, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0), avg:0.20, min:0.02
(0.0, 1.0, 0.0, 0.5, 0.0, 1.0, 1.0, 0.0), avg:0.15, min:0.01
(0.0, 1.0, 0.0, 1.0, 0.0, 0.5, 1.0, 0.0), avg:0.15, min:0.01
(0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.0), avg:0.17, min:0.01
(0.0, 1.0, 0.0, 1.0, 0.0, 0.5, 0.0, 1.0), avg:0.19, min:0.04
(0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.5, 1.0), avg:0.18, min:0.02
(0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5), avg:0.15, min:0.01
(0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0), avg:0.22, min:0.06
(0.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0), avg:0.17, min:0.04
(0.0, 1.0, 0.0, 0.0, 0.5, 1.0, 1.0, 1.0), avg:0.16, min:0.03
(0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.0), avg:0.17, min:0.02
(0.0, 1.0, 0.0, 0.0, 0.5, 0.0, 1.0, 1.0), avg:0.18, min:0.01
(0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.5, 1.0), avg:0.18, min:0.01
(0.0, 0.5, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0), avg:0.16, min:0.02
(0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0), avg:0.18, min:0.01
